ensembl_gene_id	go_id
Y39A3B.5	GO:0008375
Y39A3B.5	GO:0004930
Y39A3B.5	GO:0040010
Y39A3B.5	GO:0009792
Y39A3B.5	GO:0040007
Y39A3B.5	GO:0002119
Y39A3B.5	GO:0008340
Y39A3B.5	GO:0040015
Y39A3B.5	GO:0048477
Y39A3B.5	GO:0000003
Y39A3B.5	GO:0002009
Y39A3B.5	GO:0040035
Y39A3B.5	GO:0031581
Y39A3B.5	GO:0000398
Y39A3B.5	GO:0000781
Y39A3B.5	GO:0003676
Y39A3B.5	GO:0003723
Y39A3B.5	GO:0046854
Y39A3B.5	GO:0040011
Y39A3B.5	GO:0030163
Y39A3B.5	GO:0006936
Y39A3B.5	GO:0016185
Y39A3B.5	GO:0007010
Y39A3B.5	GO:0001956
Y39A3B.5	GO:0040018
Y39A3B.5	GO:0043058
Y39A3B.5	GO:0043059
Y39A3B.5	GO:0015870
Y39A3B.5	GO:0015812
Y39A3B.5	GO:0045933
Y39A3B.5	GO:0048489
Y39A3B.5	GO:0048488
Y39A3B.5	GO:0016191
Y39A3B.5	GO:0048212
Y39A3B.5	GO:0007032
Y39A3B.5	GO:0016050
Y39A3B.5	GO:0010940
Y39A3B.5	GO:0035418
Y39A3B.5	GO:0008021
Y39A3B.5	GO:0045202
Y39A3B.5	GO:0042578
Y102E9.3	GO:0015991
Y102E9.3	GO:0040010
Y102E9.3	GO:0009792
Y102E9.3	GO:0040011
Y102E9.3	GO:0002119
Y102E9.3	GO:0040007
Y102E9.3	GO:0040035
Y102E9.3	GO:0018996
Y102E9.3	GO:0033179
Y102E9.3	GO:0033177
Y102E9.3	GO:0016021
Y102E9.3	GO:0000220
Y102E9.3	GO:0015078
Y119D3B.7	GO:0003676
Y119D3B.7	GO:0005515
Y50D7A.7	GO:0006355
Y50D7A.7	GO:0043401
Y50D7A.7	GO:0055114
Y50D7A.7	GO:0005634
Y50D7A.7	GO:0003700
Y50D7A.7	GO:0003707
Y50D7A.7	GO:0008270
Y50D7A.7	GO:0043565
Y50D7A.7	GO:0003824
Y50D7A.7	GO:0050660
Y50D7A.7	GO:0008762
Y50D7A.7	GO:0016491
Y50D7A.7	GO:0016614
Y82E9BR.15	GO:0009058
Y82E9BR.15	GO:0006730
Y82E9BR.15	GO:0009258
Y82E9BR.15	GO:0055114
Y82E9BR.15	GO:0008152
Y82E9BR.15	GO:0006511
Y82E9BR.15	GO:0005737
Y82E9BR.15	GO:0005515
Y82E9BR.15	GO:0008168
Y82E9BR.15	GO:0016742
Y82E9BR.15	GO:0016155
Y82E9BR.15	GO:0016491
ZK1098.3	GO:0006139
ZK1098.3	GO:0005634
ZK1098.3	GO:0005622
ZK1098.3	GO:0003676
ZK1098.3	GO:0008408
C50C3.6	GO:0040039
C50C3.6	GO:0030334
C50C3.6	GO:0035262
C50C3.6	GO:0000398
C50C3.6	GO:0005681
C50C3.6	GO:0005515
C50C3.6	GO:0003676
T04A6.5	GO:0015684
T04A6.5	GO:0040010
T04A6.5	GO:0009792
T04A6.5	GO:0000003
T04A6.5	GO:0040007
T04A6.5	GO:0002119
T04A6.5	GO:0040011
T04A6.5	GO:0016021
T04A6.5	GO:0005525
T04A6.5	GO:0015093
F45G2.6	GO:0007165
F45G2.6	GO:0042981
F45G2.6	GO:0016021
F45G2.6	GO:0008270
F45G2.6	GO:0005515
R07E5.2	GO:0007606
R07E5.2	GO:0055114
R07E5.2	GO:0016021
R07E5.2	GO:0004888
R07E5.2	GO:0016209
R07E5.2	GO:0016491
R07E5.2	GO:0051920
B0285.4	GO:0032259
B0285.4	GO:0008168
C50C3.19	GO:0016021
Y66D12A.1	GO:0040013
C27F2.2	GO:0006811
C27F2.2	GO:0055085
C27F2.2	GO:0016021
C27F2.2	GO:0016020
C27F2.2	GO:0005216
C27F2.2	GO:0006468
C27F2.2	GO:0040010
C27F2.2	GO:0018991
C27F2.2	GO:0004672
C27F2.2	GO:0005524
C27F2.2	GO:0004674
C27F2.2	GO:0004713
Y71H2B.8	GO:0006355
Y71H2B.8	GO:0003700
Y71H2B.8	GO:0043565
Y71H2B.8	GO:0008270
C15H7.3	GO:0006470
C15H7.3	GO:0016311
C15H7.3	GO:0008270
C15H7.3	GO:0004725
C15H7.3	GO:0016791
R17.3	GO:0007205
R17.3	GO:0006955
R17.3	GO:0004143
R17.3	GO:0005044
R17.3	GO:0030247
B0280.8	GO:0006355
B0280.8	GO:0043401
B0280.8	GO:0005634
B0280.8	GO:0030246
B0280.8	GO:0003700
B0280.8	GO:0003707
B0280.8	GO:0008270
B0280.8	GO:0043565
Y48A6B.11	GO:0016020
Y48A6B.11	GO:0016021
Y48A6B.11	GO:0015018
Y48A6B.11	GO:0007606
Y48A6B.11	GO:0005515
Y48A6B.11	GO:0004888
C16C10.10	GO:0008340
C16C10.10	GO:0009438
C16C10.10	GO:0006397
C16C10.10	GO:0040010
C16C10.10	GO:0002009
C16C10.10	GO:0040011
C16C10.10	GO:0000003
C16C10.10	GO:0040035
C16C10.10	GO:0002119
C16C10.10	GO:0040007
C16C10.10	GO:0009792
C16C10.10	GO:0005575
C16C10.10	GO:0005634
C16C10.10	GO:0003674
C16C10.10	GO:0003676
C16C10.10	GO:0003723
Y39A3CL.5	GO:0006508
Y39A3CL.5	GO:0005622
Y39A3CL.5	GO:0043565
Y39A3CL.5	GO:0004198
Y39A3CL.5	GO:0019904
Y39A3CL.5	GO:0005080
Y39A3CL.5	GO:0016021
Y39A3CL.5	GO:0016020
Y39A3CL.5	GO:0005524
Y39A3CL.5	GO:0016887
Y39A3CL.5	GO:0000166
Y39A3CL.5	GO:0017111
B0336.13	GO:0006367
B0336.13	GO:0016021
B0336.13	GO:0005672
B0336.1	GO:0006468
B0336.1	GO:0007492
B0336.1	GO:0043433
B0336.1	GO:0045995
B0336.1	GO:0005634
B0336.1	GO:0005737
B0336.1	GO:0005515
B0336.1	GO:0019901
B0336.1	GO:0035257
B0336.1	GO:0005488
F48E8.1	GO:0016021
F48E8.1	GO:0005576
F48E8.1	GO:0004129
F48E8.1	GO:0000184
F48E8.1	GO:0005634
F48E8.1	GO:0005737
F48E8.1	GO:0005515
F48E8.1	GO:0009792
F48E8.1	GO:0055085
C02D5.1	GO:0009792
C02D5.1	GO:0040007
C02D5.1	GO:0002119
C02D5.1	GO:0000003
C02D5.1	GO:0040035
C02D5.1	GO:0008340
C02D5.1	GO:0055114
C02D5.1	GO:0008152
C02D5.1	GO:0003995
C02D5.1	GO:0016627
M01F1.5	GO:0009792
M01F1.5	GO:0000003
M01F1.5	GO:0055085
M01F1.5	GO:0006810
M01F1.5	GO:0016020
M01F1.5	GO:0016021
M01F1.5	GO:0022891
M01F1.5	GO:0022857
M01F1.5	GO:0005215
M01F1.5	GO:0007186
M01F1.5	GO:0004930
M01F1.5	GO:0005507
M01F1.5	GO:0009055
M01F1.5	GO:0004965
M01F1.5	GO:0006629
C07A9.1	GO:0006511
C07A9.1	GO:0040010
C07A9.1	GO:0009792
C07A9.1	GO:0000003
C07A9.1	GO:0040007
C07A9.1	GO:0002119
C07A9.1	GO:0010171
C07A9.1	GO:0009790
C07A9.1	GO:0002164
C07A9.1	GO:0008283
C07A9.1	GO:0040032
C07A9.1	GO:0019005
C07A9.1	GO:0030246
C36E8.6	GO:0008033
C36E8.6	GO:0040010
C36E8.6	GO:0040007
C36E8.6	GO:0002119
C36E8.6	GO:0000003
C36E8.6	GO:0006898
C36E8.6	GO:0004540
Y71D11A.1	GO:0007156
Y71D11A.1	GO:0007155
Y71D11A.1	GO:0016020
Y71D11A.1	GO:0005886
Y71D11A.1	GO:0005509
F54C4.4	GO:0030246
C05D11.10	
Y39E4A.1	GO:0034219
Y39E4A.1	GO:0016021
Y39E4A.1	GO:0015144
Y66D12A.3	GO:0009792
Y66D12A.3	GO:0040011
Y66D12A.3	GO:0007067
Y66D12A.3	GO:0016021
F43C1.2	GO:0006468
F43C1.2	GO:0030246
F43C1.2	GO:0004672
F43C1.2	GO:0005524
F43C1.2	GO:0004707
F43C1.2	GO:0004674
F43C1.2	GO:0016772
F43C1.2	GO:0000165
F43C1.2	GO:0040025
F43C1.2	GO:0005515
F43C1.2	GO:0004713
Y48A6B.1	
F54H12.7	GO:0040010
F54H12.7	GO:0000003
F54H12.7	GO:0040035
H06I04.3	GO:0006468
H06I04.3	GO:0019915
H06I04.3	GO:0032259
H06I04.3	GO:0006364
H06I04.3	GO:0005634
H06I04.3	GO:0004672
H06I04.3	GO:0005524
H06I04.3	GO:0004674
H06I04.3	GO:0004713
H06I04.3	GO:0008168
H06I04.3	GO:0008340
H06I04.3	GO:0005615
H06I04.3	GO:0009792
H06I04.3	GO:0016020
H06I04.3	GO:0016021
H06I04.3	GO:0004571
H06I04.3	GO:0005509
H06I04.3	GO:0005198
C02F5.4	GO:0005575
C02F5.4	GO:0016021
C02F5.4	GO:0003674
F37C12.14	GO:0009792
ZK1010.7	GO:0007186
ZK1010.7	GO:0016021
ZK1010.7	GO:0042302
Y79H2A.2	GO:0010171
Y79H2A.2	GO:0002119
Y79H2A.2	GO:0040011
Y79H2A.2	GO:0016021
Y79H2A.2	GO:0042302
Y79H2A.2	GO:0018991
Y79H2A.2	GO:0046983
Y32H12A.5	GO:0009792
Y32H12A.5	GO:0016021
Y32H12A.5	GO:0009790
Y32H12A.5	GO:0005921
C03C10.1	GO:0006468
C03C10.1	GO:0016021
C03C10.1	GO:0004672
C03C10.1	GO:0005524
C03C10.1	GO:0004674
C03C10.1	GO:0016772
C03C10.1	GO:0016787
C03C10.1	GO:0006508
C03C10.1	GO:0008236
C29F9.5	GO:0006355
C29F9.5	GO:0016021
C29F9.5	GO:0005634
C29F9.5	GO:0003712
C29F9.5	GO:0004402
C29F9.5	GO:0008270
C05B5.17	GO:0006334
C05B5.17	GO:0000003
C05B5.17	GO:0009792
C05B5.17	GO:0040010
C05B5.17	GO:0006915
C05B5.17	GO:0000786
C05B5.17	GO:0005634
C05B5.17	GO:0005622
C05B5.17	GO:0003677
C05B5.17	GO:0043565
F44B9.1	GO:0006508
F44B9.1	GO:0016021
F44B9.1	GO:0042302
F44B9.1	GO:0008236
F44B9.1	GO:0006351
F44B9.1	GO:0009792
F44B9.1	GO:0000003
F44B9.1	GO:0040035
F44B9.1	GO:0040007
F44B9.1	GO:0002119
F44B9.1	GO:0040017
F44B9.1	GO:0040015
F44B9.1	GO:0003677
F44B9.1	GO:0003899
H10E21.4	GO:0006468
H10E21.4	GO:0004672
H10E21.4	GO:0005524
H10E21.4	GO:0004713
H10E21.4	GO:0005509
T20G5.13	GO:0006457
T20G5.13	GO:0009792
T20G5.13	GO:0000003
T20G5.13	GO:0003755
ZC262.12	GO:0006470
ZC262.12	GO:0007186
ZC262.12	GO:0016311
ZC262.12	GO:0016021
ZC262.12	GO:0004725
ZC262.12	GO:0016791
R07E5.15	
F01F1.7	GO:0003676
F01F1.7	GO:0005524
F01F1.7	GO:0008026
F01F1.7	GO:0004386
Y53G8AR.3	GO:0006355
Y53G8AR.3	GO:0043401
Y53G8AR.3	GO:0040010
Y53G8AR.3	GO:0007264
Y53G8AR.3	GO:0006184
Y53G8AR.3	GO:0006886
Y53G8AR.3	GO:0006913
Y53G8AR.3	GO:0007165
Y53G8AR.3	GO:0015031
Y53G8AR.3	GO:0005634
Y53G8AR.3	GO:0005622
Y53G8AR.3	GO:0016020
Y53G8AR.3	GO:0003700
Y53G8AR.3	GO:0003707
Y53G8AR.3	GO:0008270
Y53G8AR.3	GO:0043565
Y53G8AR.3	GO:0005525
Y53G8AR.3	GO:0003924
Y53G8AR.3	GO:0000003
Y53G8AR.3	GO:0009792
Y53G8AR.3	GO:0016021
F40G9.10	GO:0030246
C28H8.4	GO:0006621
C28H8.4	GO:0016021
C28H8.4	GO:0008270
C28H8.4	GO:0003677
C28H8.4	GO:0046923
C28H8.4	GO:0006812
C28H8.4	GO:0008324
K04C2.6	GO:0006508
K04C2.6	GO:0008152
K04C2.6	GO:0006520
K04C2.6	GO:0006355
K04C2.6	GO:0005737
K04C2.6	GO:0008237
K04C2.6	GO:0016787
K04C2.6	GO:0004046
K04C2.6	GO:0003700
K04C2.6	GO:0008270
K04C2.6	GO:0043565
C18D11.2	GO:0006468
C18D11.2	GO:0006898
C18D11.2	GO:0004672
C18D11.2	GO:0005524
C18D11.2	GO:0004674
C18D11.2	GO:0004713
C18D11.2	GO:0000062
F10E9.5	
C07A9.8	GO:0016021
ZK688.2	GO:0040010
ZK688.2	GO:0019915
ZK688.2	GO:0040018
ZK688.2	GO:0040011
ZK688.2	GO:0043052
ZK688.2	GO:0006935
ZK688.2	GO:0040040
ZK688.2	GO:0007635
ZK688.2	GO:0040024
ZK688.2	GO:0006972
ZK688.2	GO:0042048
ZK688.2	GO:0008355
ZK688.2	GO:0010468
ZK688.2	GO:0008340
ZK688.2	GO:0005737
ZK688.2	GO:0005929
ZK688.2	GO:0030425
ZK688.2	GO:0030424
ZK688.2	GO:0043025
ZK688.2	GO:0005634
ZK688.2	GO:0016787
ZK688.2	GO:0005509
Y43F4A.4	GO:0007165
Y43F4A.4	GO:0019915
Y43F4A.4	GO:0005622
B0464.4	GO:0006688
B0464.4	GO:0075015
B0464.4	GO:0005737
B0464.4	GO:0019187
B0464.4	GO:0016021
T12B5.14	
B0524.4	
F58B6.1	GO:0006629
F58B6.1	GO:0004806
C48B4.8	GO:0006744
C48B4.8	GO:0008152
C48B4.8	GO:0008340
C48B4.8	GO:0002119
C48B4.8	GO:0005575
C48B4.8	GO:0008168
C48B4.8	GO:0008425
C48B4.8	GO:0016020
C48B4.8	GO:0016757
K01G5.8	
ZC155.4	GO:0006974
ZC155.4	GO:0006071
ZC155.4	GO:0006629
ZC155.4	GO:0003677
ZC155.4	GO:0005524
ZC155.4	GO:0003676
ZC155.4	GO:0004386
ZC155.4	GO:0008270
ZC155.4	GO:0008889
ZC155.4	GO:0008081
C39B5.5	GO:0016021
ZK783.5	GO:0007165
ZK783.5	GO:0007126
ZK783.5	GO:0045132
ZK783.5	GO:0032855
ZK783.5	GO:0022409
ZK783.5	GO:0070587
ZK783.5	GO:0060101
ZK783.5	GO:0030336
ZK783.5	GO:0006470
ZK783.5	GO:0016311
ZK783.5	GO:0005622
ZK783.5	GO:0005912
ZK783.5	GO:0005938
ZK783.5	GO:0030675
ZK783.5	GO:0048365
ZK783.5	GO:0043621
ZK783.5	GO:0004725
ZK783.5	GO:0016791
R10E4.2	GO:0006334
R10E4.2	GO:0000003
R10E4.2	GO:0040010
R10E4.2	GO:0040011
R10E4.2	GO:0040035
R10E4.2	GO:0009792
R10E4.2	GO:0018991
R10E4.2	GO:0040007
R10E4.2	GO:0002119
R10E4.2	GO:0000786
R10E4.2	GO:0005634
R10E4.2	GO:0005622
R10E4.2	GO:0003677
R10E4.2	GO:0043565
R10E4.2	GO:0019915
R10E4.2	GO:0016021
R10E4.2	GO:0003676
R10E4.2	GO:0005198
R10E4.2	
R10E4.2	GO:0006811
R10E4.2	GO:0006810
R10E4.2	GO:0016020
R10E4.2	GO:0045211
R10E4.2	GO:0005230
R10E4.2	GO:0007186
R10E4.2	GO:0015991
R10E4.2	GO:0018996
R10E4.2	GO:0006898
R10E4.2	GO:0006915
R10E4.2	GO:0033180
R10E4.2	GO:0046933
R10E4.2	GO:0046961
R10E4.2	GO:0006468
R10E4.2	GO:0004672
R10E4.2	GO:0005524
R10E4.2	GO:0006166
R10E4.2	GO:0004001
R10E4.2	GO:0016773
R10E4.2	GO:0008340
R10E4.2	GO:0006470
R10E4.2	GO:0016311
R10E4.2	GO:0004725
R10E4.2	GO:0016791
R10E4.2	GO:0008270
R10E4.2	GO:0006796
R10E4.2	GO:0040039
R10E4.2	GO:0005737
R10E4.2	GO:0005773
R10E4.2	GO:0000287
R10E4.2	GO:0004427
R10E4.2	GO:0004713
C54C6.6	GO:0000003
C54C6.6	GO:0040011
C54C6.6	GO:0009792
C54C6.6	GO:0040007
C54C6.6	GO:0002119
C54C6.6	GO:0003676
C54C6.6	GO:0008270
F54H12.2	GO:0006629
F54H12.2	GO:0055114
F54H12.2	GO:0040010
F54H12.2	GO:0009792
F54H12.2	GO:0000003
F54H12.2	GO:0040011
F54H12.2	GO:0006898
F54H12.2	GO:0040018
F54H12.2	GO:0008340
F54H12.2	GO:0018991
F54H12.2	GO:0019915
F54H12.2	GO:0040007
F54H12.2	GO:0002119
F54H12.2	GO:0042759
F54H12.2	GO:0007275
F54H12.2	GO:0016021
F54H12.2	GO:0016717
F54H12.2	GO:0004768
R05H11.1	GO:0016021
R05H11.1	GO:0005515
ZK507.1	GO:0006468
ZK507.1	GO:0016021
ZK507.1	GO:0004672
ZK507.1	GO:0005524
ZK507.1	GO:0004674
ZK507.1	GO:0016772
R144.1	GO:0006811
R144.1	GO:0006810
R144.1	GO:0007018
R144.1	GO:0016020
R144.1	GO:0016021
R144.1	GO:0045211
R144.1	GO:0005875
R144.1	GO:0005230
R144.1	GO:0003777
R144.1	GO:0005524
R144.1	GO:0005515
K02F3.8	
C30A5.7	GO:0006366
C30A5.7	GO:0006355
C30A5.7	GO:0005634
C30A5.7	GO:0016787
C30A5.7	GO:0003824
C30A5.7	GO:0003700
C30A5.7	GO:0043565
C30A5.7	GO:0003677
H09G03.2	GO:0002119
H09G03.2	GO:0040010
H09G03.2	GO:0040007
H09G03.2	GO:0000003
H09G03.2	GO:0006898
H09G03.2	GO:0005634
H09G03.2	GO:0005856
H09G03.2	GO:0005515
H09G03.2	GO:0071688
H09G03.2	GO:0016021
Y71H2AM.22	
K11H3.3	GO:0010172
K11H3.3	GO:0032956
K11H3.3	GO:0032880
K11H3.3	GO:0005913
K11H3.3	GO:0045296
K02F3.10	GO:0006629
K02F3.10	GO:0007165
K02F3.10	GO:0004435
K02F3.10	GO:0005543
Y67D2.3	GO:0016021
Y67D2.3	GO:0043231
Y67D2.3	GO:0051537
ZK370.3	GO:0003779
ZK370.3	GO:0005543
ZK370.3	GO:0003993
ZK370.3	GO:0009792
ZK370.3	GO:0016021
ZK370.3	GO:0003676
ZK370.3	GO:0008270
T21C12.8	GO:0007264
T21C12.8	GO:0015031
T21C12.8	GO:0006886
T21C12.8	GO:0040010
T21C12.8	GO:0009792
T21C12.8	GO:0002119
T21C12.8	GO:0018996
T21C12.8	GO:0040011
T21C12.8	GO:0040007
T21C12.8	GO:0000003
T21C12.8	GO:0010171
T21C12.8	GO:0040039
T21C12.8	GO:0040035
T21C12.8	GO:0002009
T21C12.8	GO:0007281
T21C12.8	GO:0005622
T21C12.8	GO:0005634
T21C12.8	GO:0005737
T21C12.8	GO:0005525
T21C12.8	
ZK418.11	GO:0006508
ZK418.11	GO:0006355
ZK418.11	GO:0043401
ZK418.11	GO:0005634
ZK418.11	GO:0008236
ZK418.11	GO:0003700
ZK418.11	GO:0003707
R02F2.8	
T15B12.1	GO:0007165
T15B12.1	GO:0051056
T15B12.1	GO:0007264
T15B12.1	GO:0040002
T15B12.1	GO:0008544
T15B12.1	GO:0018996
T15B12.1	GO:0005622
T15B12.1	GO:0060102
T15B12.1	GO:0005085
T15B12.1	GO:0017034
T15B12.1	GO:0005515
T15B12.1	GO:0016021
Y66D12A.15	GO:0006334
Y66D12A.15	GO:0000003
Y66D12A.15	GO:0009792
Y66D12A.15	GO:0040010
Y66D12A.15	GO:0006289
Y66D12A.15	GO:0000786
Y66D12A.15	GO:0005634
Y66D12A.15	GO:0005622
Y66D12A.15	GO:0000439
Y66D12A.15	GO:0003677
Y66D12A.15	GO:0043565
Y66D12A.15	GO:0004003
Y66D12A.15	GO:0003676
Y66D12A.15	GO:0004386
Y66D12A.15	GO:0005524
Y66D12A.15	GO:0016787
Y47D3A.23	GO:0005634
Y47D3A.23	GO:0003677
Y47D3A.23	GO:0003713
Y47D3A.23	GO:0008340
Y47D3A.23	GO:0005975
Y47D3A.23	GO:0016021
Y47D3A.23	GO:0016757
Y49E10.29	GO:0071805
Y49E10.29	GO:0019915
Y49E10.29	GO:0016020
Y49E10.29	GO:0016021
Y49E10.29	GO:0005267
T20B12.6	GO:0006468
T20B12.6	GO:0040011
T20B12.6	GO:0007067
T20B12.6	GO:0018107
T20B12.6	GO:0043005
T20B12.6	GO:0004683
T20B12.6	GO:0004672
T20B12.6	GO:0005524
T20B12.6	GO:0004674
T20B12.6	GO:0005516
T20B12.6	GO:0004713
T20B12.6	GO:0009931
T20B12.6	GO:0044325
T20B12.6	GO:0046983
F40F12.5	GO:0019915
F40F12.5	GO:0006511
F40F12.5	GO:0004221
F40F12.5	GO:0002119
F40F12.5	GO:0010171
F40F12.5	GO:0040011
F40F12.5	GO:0006898
F40F12.5	GO:0016021
F40F12.5	GO:0042302
R08D7.6	GO:0006629
R08D7.6	GO:0007165
R08D7.6	GO:0009792
R08D7.6	GO:0004435
R08D7.6	GO:0004114
R08D7.6	GO:0005515
R08D7.6	GO:0003824
R08D7.6	GO:0008081
R08D7.6	GO:0016021
C02F5.11	GO:0009792
C02F5.11	GO:0040035
C02F5.11	GO:0000003
C02F5.11	GO:0040007
C02F5.11	GO:0002119
C02F5.11	GO:0007067
C02F5.11	GO:0016021
C02F5.11	GO:0005524
T07C4.6	GO:0006355
T07C4.6	GO:0010172
T07C4.6	GO:0005634
T07C4.6	GO:0003677
T07C4.6	GO:0003700
ZC395.6	GO:0008033
ZC395.6	GO:0016021
ZC395.6	GO:0005524
ZK637.1	GO:0034220
ZK637.1	GO:0055085
ZK637.1	GO:0016021
ZK637.1	GO:0015075
ZK637.1	GO:0022857
C16A3.8	
ZK1128.2	GO:0006508
ZK1128.2	GO:0004197
ZK1128.2	GO:0008168
ZK1128.2	GO:0051537
Y82E9BR.4	
Y82E9BL.7	GO:0008152
Y82E9BL.7	GO:0009792
Y82E9BL.7	GO:0000003
Y82E9BL.7	GO:0006915
Y82E9BL.7	GO:0048477
Y82E9BL.7	GO:0016779
Y82E9BL.7	GO:0005515
Y43F4B.4	GO:0016021
Y43F4B.4	GO:0005515
C05B5.1	GO:0001709
C05B5.1	GO:0045167
C05B5.1	GO:0001764
C05B5.1	GO:0005737
C05B5.1	GO:0005938
C05B5.1	GO:0003674
C39B5.10	
F23H11.7	
Y49E10.27	GO:0006355
Y49E10.27	GO:0005634
Y49E10.27	GO:0003712
Y49E10.27	GO:0004402
Y49E10.27	GO:0008270
F45G2.10	GO:0016021
F45G2.10	GO:0005515
ZC97.1	GO:0000045
ZC97.1	GO:0009792
ZC97.1	GO:0008340
ZC97.1	GO:0005737
ZC97.1	GO:0006626
ZC97.1	GO:0016021
ZC97.1	GO:0005741
Y111B2A.12	GO:0008340
Y111B2A.12	GO:0040035
Y111B2A.12	GO:0000003
Y111B2A.12	GO:0009792
Y111B2A.12	GO:0040007
Y111B2A.12	GO:0002119
Y111B2A.12	GO:0043652
Y111B2A.12	GO:0005515
Y111B2A.12	GO:0040010
Y76A2B.5	GO:0009235
Y76A2B.5	GO:0016021
Y76A2B.5	GO:0005739
Y76A2B.5	GO:0006355
Y76A2B.5	GO:0043401
Y76A2B.5	GO:0005634
Y76A2B.5	GO:0003700
Y76A2B.5	GO:0003707
Y39A1A.23	GO:0000077
Y39A1A.23	GO:0030896
Y39A1A.23	GO:0008270
ZC395.4	GO:0008270
E02H9.8	GO:0040035
E02H9.8	GO:0071688
E02H9.8	GO:0006355
E02H9.8	GO:0043401
E02H9.8	GO:0005634
E02H9.8	GO:0008270
E02H9.8	GO:0003700
E02H9.8	GO:0003707
E02H9.8	GO:0043565
E02H9.8	GO:0007017
E02H9.8	GO:0005875
E02H9.8	GO:0055085
E02H9.8	GO:0016021
C35D10.16	GO:0040011
C35D10.16	GO:0007126
C35D10.16	GO:0007265
C35D10.16	GO:0046662
C35D10.16	GO:0030041
C35D10.16	GO:0034314
C35D10.16	GO:0016021
C35D10.16	GO:0005901
C35D10.16	GO:0005887
C35D10.16	GO:0030133
C35D10.16	GO:0005938
C35D10.16	GO:0048471
C35D10.16	GO:0060473
C35D10.16	GO:0009898
C35D10.16	GO:0005856
C35D10.16	GO:0005885
Y82E9BL.19	GO:0071805
Y82E9BL.19	GO:0016020
Y82E9BL.19	GO:0016021
Y82E9BL.19	GO:0005267
Y76A2B.1	GO:0005515
Y76A2B.1	GO:0007165
Y76A2B.1	GO:0005975
Y76A2B.1	GO:0040017
Y76A2B.1	GO:0040018
Y76A2B.1	GO:0010171
Y76A2B.1	GO:0040011
Y76A2B.1	GO:0040010
Y76A2B.1	GO:0007126
Y76A2B.1	GO:0016358
Y76A2B.1	GO:0007411
Y76A2B.1	GO:0033563
Y76A2B.1	GO:0016328
Y76A2B.1	GO:0004553
Y76A2B.1	GO:0050839
Y76A2B.1	GO:0015886
Y76A2B.1	GO:0016021
Y76A2B.1	GO:0015232
Y76A2B.1	GO:0006468
Y76A2B.1	GO:0004672
Y76A2B.1	GO:0005524
Y76A2B.1	GO:0004674
Y37D8A.22	GO:0040010
Y37D8A.22	GO:0040011
Y37D8A.22	GO:0007281
F22B7.2	GO:0016042
F22B7.2	GO:0006644
F22B7.2	GO:0004623
F22B7.2	GO:0005509
Y75B8A.30	GO:0005515
Y75B8A.30	GO:0005506
Y75B8A.30	GO:0020037
Y75B8A.30	GO:0016787
Y70G10A.3	GO:0008152
Y70G10A.3	GO:0005975
Y70G10A.3	GO:0030259
Y70G10A.3	GO:0006810
Y70G10A.3	GO:0016021
Y70G10A.3	GO:0016020
Y70G10A.3	GO:0016758
Y70G10A.3	GO:0030246
Y70G10A.3	GO:0005215
T27E9.7	GO:0009792
T27E9.7	GO:0040010
T27E9.7	GO:0018991
T27E9.7	GO:0040011
T27E9.7	GO:0005524
T27E9.7	GO:0016887
T27E9.7	GO:0000166
T27E9.7	GO:0017111
T27E9.7	GO:0008340
K06H7.2	GO:0005515
Y71H2AM.16	GO:0003993
C34C12.6	GO:0006810
C34C12.6	GO:0016021
C34C12.6	GO:0030246
C56G7.1	GO:0016192
C56G7.1	GO:0016021
C56G7.1	GO:0005509
C56G7.1	GO:0000003
C56G7.1	GO:0009792
C56G7.1	GO:0040007
C56G7.1	GO:0002119
C56G7.1	GO:0008270
Y111B2A.1	GO:0006508
Y111B2A.1	GO:0006468
Y111B2A.1	GO:0008234
Y111B2A.1	GO:0004672
Y111B2A.1	GO:0005524
Y111B2A.1	GO:0004674
Y111B2A.1	GO:0016772
Y111B2A.24	GO:0016021
Y111B2A.24	GO:0005515
F42H10.7	GO:0006355
F42H10.7	GO:0009792
F42H10.7	GO:0040027
F42H10.7	GO:0019915
F42H10.7	GO:0040035
F42H10.7	GO:0042659
F42H10.7	GO:0040025
F42H10.7	GO:0009791
F42H10.7	GO:0018991
F42H10.7	GO:0000003
F42H10.7	GO:0000122
F42H10.7	GO:0003674
F42H10.7	GO:0043565
F42H10.7	GO:0003700
F42H10.7	GO:0000977
F42H10.7	GO:0005515
F42H10.7	GO:0016021
F42H10.7	
F26F4.13	GO:0005515
Y56A3A.1	GO:0006355
Y56A3A.1	GO:0005634
Y56A3A.1	GO:0006914
Y56A3A.1	GO:0008340
Y56A3A.1	GO:0070265
Y56A3A.1	GO:0040024
Y56A3A.1	GO:0030163
Y56A3A.1	GO:0009792
Y56A3A.1	GO:0005737
Y56A3A.1	GO:0003824
Y56A3A.1	GO:0005524
Y56A3A.1	GO:0016887
C45G9.6	GO:0003796
C45G9.6	
C14B1.2	
Y48G9A.3	GO:0008152
Y48G9A.3	GO:0005975
Y48G9A.3	GO:0030259
Y48G9A.3	GO:0019915
Y48G9A.3	GO:0016021
Y48G9A.3	GO:0016758
Y48G9A.3	GO:0030246
Y48G9A.3	GO:0005515
Y48G9A.3	GO:0005488
ZK643.7	GO:0003676
R10F2.6	GO:0006470
R10F2.6	GO:0016021
R10F2.6	GO:0042302
