ensembl_gene_id	entrezgene
C46G7.94	NA
Y105C5A.599	NA
Y105C5A.1150	NA
Y37A1A.88	NA
Y105C5B.324	NA
C27H2.50	NA
Y51H4A.882	NA
Y105C5A.382	NA
Y73F8A.889	NA
Y40H7A.137	NA
Y73F8A.461	NA
Y51H4A.328	NA
Y10G11A.65	NA
F44E8.23	NA
Y57G11C.289	NA
Y51H4A.662	NA
Y41E3.426	NA
F55B11.104	NA
Y73F8A.667	NA
Y105C5B.944	NA
Y67A10A.174	NA
B0547.32	NA
Y105C5A.116	NA
Y116A8C.96	NA
Y17G9A.8	NA
T23G4.125	NA
Y57G11C.873	NA
C52D10.26	NA
F38C2.86	NA
Y105C5A.179	NA
B0273.63	NA
K03H6.9	NA
Y105C5A.364	NA
Y105C5B.739	NA
Y73F8A.732	NA
Y57G11C.889	NA
Y105C5B.950	NA
Y105C5A.864	NA
Y57G11C.279	NA
Y57G11C.581	NA
Y57G11C.692	NA
Y51H4A.456	NA
F02H6.72	NA
H04M03.76	NA
Y37A1B.191	NA
F25H8.13	NA
B0350.81	NA
Y67A10A.79	NA
Y105C5B.91	NA
Y73B6A.9	NA
Y51H4A.105	NA
Y57G11C.863	NA
T06A10.77	NA
C55C3.11	NA
H08M01.74	NA
Y51H4A.451	NA
Y73B6BL.153	NA
Y57G11C.114	NA
Y51H4A.528	NA
F36H12.61	NA
Y51H4A.187	NA
Y51H4A.510	NA
Y57G11C.649	NA
Y73F8A.284	NA
ZK550.40	NA
Y9C9A.60	NA
Y57G11B.56	NA
T06A10.72	NA
Y37A1A.61	NA
B0350.73	NA
Y64G10A.122	NA
Y9C9A.20	NA
Y45F10D.123	NA
Y105C5B.514	NA
Y41E3.137	NA
Y57G11C.270	NA
Y105C5B.206	NA
Y17G9A.54	NA
H08M01.68	NA
Y116A8C.296	NA
Y57G11C.259	NA
Y105C5B.565	NA
C01G5.17	NA
Y7A9A.56	NA
Y51H4A.148	NA
B0513.17	NA
F55A8.4	NA
VY10G11R.70	NA
Y51H4A.156	NA
LLC1.35	NA
Y105C5B.977	NA
ZK550.26	NA
Y105C5B.961	NA
Y73F8A.607	NA
Y37A1B.90	NA
Y116A8B.9	NA
Y57G11C.237	NA
Y73F8A.965	NA
Y4C6B.81	NA
M03D4.49	NA
Y57G11B.41	NA
Y73F8A.604	NA
Y105C5A.1109	NA
T13A10.50	NA
Y57G11C.102	NA
Y73B6BR.7	NA
Y116A8B.28	NA
Y116A8C.117	NA
C31H1.59	NA
H08M01.80	NA
H12I19.86	NA
C02B10.16	NA
Y105C5A.230	NA
Y105C5B.409	NA
ZC518.5	NA
C26C9.11	NA
H02I12.10	NA
M199.12	NA
F52B11.60	NA
F38C2.46	NA
Y105C5B.586	NA
Y105C5B.1265	NA
C17H12.18	NA
Y105C5B.1041	NA
Y51H4A.288	NA
Y105C5A.407	NA
Y73F8A.614	NA
W03F8.27	NA
C04G2.13	NA
F02H6.52	NA
H34C03.16	NA
H25K10.137	NA
C31H1.50	NA
Y57G11C.99	NA
B0513.70	NA
F38C2.65	NA
Y37A1B.210	NA
Y57G11C.797	NA
Y105C5B.1403	NA
F09E8.9	NA
Y73B6BR.6	NA
Y51H4A.317	NA
Y105C5B.1059	NA
Y37A1A.38	NA
Y73F8A.822	NA
Y51H4A.685	NA
Y105C5A.137	NA
Y105C5A.839	NA
Y67A10A.216	NA
Y105C5A.811	NA
Y73F8A.242	NA
C45E5.23	NA
ZK381.30	NA
Y73F8A.269	NA
W03F8.29	NA
Y73F8A.880	NA
H04M03.52	NA
Y57G11C.534	NA
C09B9.32	NA
T06A10.8	NA
Y51H4A.370	NA
C17H12.35	NA
Y105C5B.1149	NA
Y73F8A.1014	NA
Y73F8A.218	NA
Y17G9A.40	NA
C47A4.90	NA
ZK381.42	NA
Y57G11C.364	NA
Y105C5B.1319	NA
Y57G11C.310	NA
Y105C5A.556	NA
Y105C5A.426	NA
M199.37	NA
K09B11.17	NA
Y41E3.105	NA
Y43B11AR.10	NA
F58B3.10	NA
Y73F8A.391	NA
ZK550.17	NA
Y105C5B.688	NA
Y73F8A.1154	NA
Y105C5B.369	NA
Y105C5B.751	NA
H32C10.63	NA
Y73F8A.649	NA
H04M03.20	NA
Y105C5B.901	NA
Y51H4A.931	NA
Y7A9D.24	NA
Y73B6BL.275	NA
Y64G10A.50	NA
Y9C9A.37	NA
F28D1.16	NA
Y41E3.429	NA
Y41E3.316	NA
Y67A10A.88	NA
F44E8.12	NA
C39H7.27	NA
C02F4.7	NA
H25K10.34	NA
Y73F8A.140	NA
Y37A1B.198	NA
F52B11.51	NA
Y116A8C.68	NA
F26D12.70	NA
Y51H4A.161	NA
B0547.13	NA
H12I19.37	NA
F26D12.55	NA
F55B11.55	NA
Y41D4B.28	NA
Y105C5A.779	NA
Y51H4A.407	NA
C06E7.42	NA
Y64G10A.258	NA
H21P03.5	NA
B0273.47	NA
Y105C5A.334	NA
F26D12.18	NA
Y17G9A.35	NA
Y45F10D.125	NA
C52D10.64	NA
Y51H4A.656	NA
F02H6.39	NA
ZK616.15	NA
Y51H4A.49	NA
Y73F8A.850	NA
Y45F10B.23	NA
C06E7.59	NA
Y37A1A.27	NA
F20B10.11	NA
C09B9.68	NA
Y73B6BL.94	NA
Y37A1B.282	NA
Y67A10A.61	NA
T23G4.56	NA
Y73F8A.58	NA
H16O14.32	NA
T06A10.54	NA
Y57G11A.50	NA
Y105C5B.1021	NA
Y7A9A.9	NA
M03D4.59	NA
C35D6.105	NA
Y105C5A.310	NA
Y57G11C.656	NA
M199.101	NA
C18F3.8	NA
Y57G11A.38	NA
F13G11.38	NA
Y57G11C.938	NA
R05A10.46	NA
Y4C6B.83	NA
T12B3.5	NA
H12I19.67	NA
Y64G10A.83	NA
VY10G11R.59	NA
C55C3.10	NA
Y105C5B.1060	NA
Y73F8A.296	NA
Y43D4A.103	NA
F36H1.17	NA
Y105C5A.59	NA
Y51H4A.782	NA
Y105C5B.1048	NA
F38C2.67	NA
Y73F8A.428	NA
Y105C5A.550	NA
Y51H4A.585	NA
Y73F8A.539	NA
Y57G11C.882	NA
Y105C5A.789	NA
Y41E3.357	NA
C02B10.42	NA
W03F8.41	NA
C08F11.104	NA
Y9C9A.48	NA
Y59E9AL.17	NA
Y57G11A.91	NA
C09B9.14	NA
R05A10.69	NA
Y105C5B.636	NA
Y105C5A.996	NA
Y105C5B.463	NA
F35D6.15	NA
F23B2.30	NA
Y105C5B.999	NA
Y73F8A.1098	NA
Y73F8A.723	NA
Y37A1A.130	NA
Y64G10A.277	NA
Y57G11C.311	NA
Y51H4A.344	NA
C45E5.38	NA
C39H7.66	NA
T08B6.60	NA
Y105C5B.1383	NA
Y73F8A.642	NA
Y51H4A.470	NA
Y41E3.109	NA
Y105C5B.988	NA
F38C2.19	NA
C55C3.65	NA
Y73F8A.1045	NA
ZK381.60	NA
Y40H7A.260	NA
C02B10.52	NA
Y64G10A.270	NA
Y40H7A.76	NA
Y57G11C.97	NA
Y105C5B.326	NA
H35B03.21	NA
Y57G11A.118	NA
Y4C6A.22	NA
Y73B6BL.202	NA
Y57G11B.86	NA
LLC1.16	NA
C11D2.56	NA
H32C10.18	NA
R05A10.109	NA
Y4C6B.16	NA
F38C2.51	NA
Y57G11C.807	NA
Y7A9D.47	NA
R05A10.105	NA
Y73F8A.255	NA
Y105C5B.1345	NA
F23B2.21	NA
Y57G11C.414	NA
Y73F8A.53	NA
Y105C5A.1116	NA
H32C10.23	NA
Y105C5B.1206	NA
Y73F8A.1171	NA
Y116A8C.375	NA
Y105C5A.41	NA
Y40H7A.151	NA
Y10G11A.4	NA
C17H12.16	NA
T12E12.20	NA
Y73F8A.689	NA
T08B6.38	NA
Y105C5B.611	NA
Y73F8A.239	NA
Y105C5A.924	NA
Y67A10A.157	NA
T25B9.13	NA
C10G6.46	NA
F55B11.31	NA
Y105C5A.154	NA
M03D4.46	NA
Y105C5B.267	NA
Y73F8A.158	NA
Y105C5B.498	NA
Y73B6BL.213	NA
Y37A1B.273	NA
Y73F8A.66	NA
Y57G11C.504	NA
LLC1.88	NA
Y37A1B.51	NA
Y51H4A.903	NA
F36H12.30	NA
Y67A10A.294	NA
F52D4.29	NA
Y105C5A.437	NA
R102.14	NA
Y105C5A.563	NA
Y57G11A.181	NA
Y64G10A.81	NA
K08B4.34	NA
Y105C5A.200	NA
Y55F3C.15	NA
Y105C5B.708	NA
Y37A1B.181	NA
T27E7.61	NA
ZC477.19	NA
F01D4.11	NA
Y51H4A.733	NA
Y105C5B.512	NA
Y7A9A.75	NA
C53D6.19	NA
C31H1.17	NA
Y73F8A.105	NA
H12I19.114	NA
C01B10.37	NA
Y73F8A.944	NA
Y57G11C.562	NA
Y73F8A.1037	NA
Y51H4A.852	NA
Y4C6A.54	NA
Y105C5B.187	NA
F56B3.14	NA
Y105C5B.649	NA
F13G11.77	NA
M199.133	NA
LLC1.5	NA
Y105C5A.1276	NA
C08F11.116	NA
Y105C5A.721	NA
Y67D8C.13	NA
Y37A1B.336	NA
B0513.32	NA
F13G11.70	NA
Y105C5A.1092	NA
Y41E3.149	NA
R05G6.20	NA
Y37A1B.33	NA
Y105C5B.81	NA
Y73F8A.166	NA
Y42H9B.6	NA
Y105C5B.260	NA
Y9C9A.47	NA
F58F9.20	NA
Y57G11B.38	NA
Y41E3.409	NA
Y57G11C.346	NA
Y51H4A.634	NA
Y57G11C.1128	NA
Y105C5A.1235	NA
Y67D8C.20	NA
Y10G11A.52	NA
Y105C5B.1310	NA
F13G11.61	NA
VY10G11R.35	NA
Y105C5A.1089	NA
H25K10.69	NA
Y37A1B.289	NA
C27H2.6	NA
F55G1.20	NA
Y105C5A.194	NA
Y40H7A.294	NA
Y105C5B.78	NA
C27H2.46	NA
Y67A10A.98	NA
F26D12.98	NA
Y105C5B.756	NA
Y73F8A.575	NA
Y64G10A.49	NA
R05A10.18	NA
Y51H4A.400	NA
Y51H4A.146	NA
F54D1.15	NA
Y57G11C.734	NA
Y116A8C.125	NA
Y41E3.29	NA
H16O14.39	NA
B0513.42	NA
Y64G10A.287	NA
Y105C5A.982	NA
C35D6.39	NA
C47A4.95	NA
Y51H4A.309	NA
Y57G11C.93	NA
Y73F8A.654	NA
H25K10.94	NA
H16O14.66	NA
F38C2.84	NA
Y37A1B.115	NA
Y105C5B.469	NA
Y73F8A.365	NA
Y73F8A.203	NA
Y43C5A.8	NA
Y105C5B.642	NA
Y116A8B.69	NA
Y57G11B.216	NA
Y105C5B.377	NA
Y67A10A.327	NA
Y105C5B.623	NA
Y37A1B.292	NA
Y37E11C.3	NA
Y57G11C.824	NA
F52B11.91	NA
Y105C5A.160	NA
Y57G11C.606	NA
Y41E3.314	NA
F52B11.24	NA
Y73F8A.485	NA
F08G5.20	NA
Y57G11C.828	NA
H32C10.7	NA
Y40H7A.58	NA
Y40H7A.232	NA
Y116A8C.412	NA
F23B2.17	NA
ZK381.19	NA
F13G11.68	NA
Y105C5B.1324	NA
Y105C5B.489	NA
Y105C5B.332	NA
Y41E3.140	NA
Y57G11A.49	NA
Y57G11C.506	NA
Y73F8A.1089	NA
Y116A8A.148	NA
K09B11.20	NA
Y57G11C.999	NA
Y105C5A.938	NA
Y73F8A.1078	NA
C06E7.80	NA
Y43D4A.87	NA
T11F8.8	NA
F44E8.40	NA
F13G11.11	NA
T06A10.26	NA
W03F8.61	NA
Y37A1B.178	NA
F26D12.32	NA
C35D6.22	NA
C31H1.28	NA
Y64G10A.59	NA
Y17G9A.72	NA
K08B4.27	NA
Y37A1A.19	NA
Y64G10A.169	NA
Y41E3.91	NA
ZK617.10	NA
Y105C5B.599	NA
Y37A1B.329	NA
C46G7.80	NA
C52D10.123	NA
Y51H4A.85	NA
H16O14.7	NA
Y43D4A.22	NA
Y57G11C.398	NA
Y57G11C.929	NA
M03D4.64	NA
Y57G11B.192	NA
Y105C5A.986	NA
Y73F8A.267	NA
Y57G11C.678	NA
F26D12.46	NA
AC7.6	NA
Y105C5B.1032	NA
Y73F8A.901	NA
Y57G11B.166	NA
C06A12.15	NA
M199.13	NA
Y51H4A.348	NA
Y41E3.400	NA
Y51H4A.621	NA
Y116A8A.123	NA
Y73F8A.870	NA
Y73F8A.416	NA
Y67A10A.126	NA
R05A10.92	NA
C10G6.24	NA
Y105C5B.275	NA
Y105C5A.1119	NA
F22B3.15	NA
Y73B6BL.230	NA
Y116A8C.210	NA
Y105C5A.118	NA
Y105C5A.239	NA
ZK616.62	NA
Y51H4A.260	NA
H16O14.41	NA
F56F12.35	NA
Y105C5A.1080	NA
C02B10.57	NA
Y116A8C.144	NA
T23G4.50	NA
C52D10.27	NA
Y57G11B.212	NA
C02B10.31	NA
Y73F8A.258	NA
M03D4.12	NA
Y105C5A.48	NA
Y105C5A.205	NA
Y105C5B.195	NA
Y105C5A.1013	NA
Y105C5B.33	NA
Y105C5B.112	NA
Y67A10A.51	NA
C47A4.82	NA
F13G11.96	NA
B0273.22	NA
Y51H4A.574	NA
Y116A8A.57	NA
Y45F10D.107	NA
M199.131	NA
F13G11.133	NA
Y57G11C.630	NA
Y4C6A.63	NA
Y105C5A.675	NA
Y105C5A.1064	NA
Y73B6BR.30	NA
T23G4.113	NA
Y41E3.383	NA
Y40H7A.22	NA
Y105C5B.345	NA
Y73B6BL.114	NA
Y45F10D.100	NA
R05G6.16	NA
Y73F8A.503	NA
Y105C5A.313	NA
Y105C5A.600	NA
Y57G11C.637	NA
F52B11.35	NA
Y105C5A.604	NA
Y7A9A.80	NA
Y57G11C.1013	NA
Y105C5A.149	NA
H32C10.88	NA
Y51H4A.388	NA
Y73F8A.879	NA
Y51H4A.221	NA
Y73F8A.877	NA
C55C3.20	NA
Y57G11C.70	NA
Y37A1A.144	NA
C11D2.76	NA
Y37A1B.325	NA
Y116A8C.233	NA
C45E5.12	NA
Y51H4A.228	NA
Y37A1B.241	NA
C52D10.16	NA
C02B10.63	NA
Y105C5B.1365	NA
C09B9.10	NA
Y37A1B.24	NA
Y73F8A.586	NA
Y57G11C.957	NA
Y57G11C.688	NA
Y57G11A.147	NA
T08B6.12	NA
Y116A8A.93	NA
Y37A1B.248	NA
Y7A9D.7	NA
Y116A8A.130	NA
C01G5.21	NA
Y37A1B.333	NA
Y105C5A.738	NA
Y105C5A.667	NA
T28H11.30	NA
F52B11.98	NA
Y73B6A.12	NA
Y57G11C.159	NA
Y41E3.360	NA
F55B11.13	NA
F53B2.15	NA
F13G11.83	NA
Y73F8A.660	NA
Y105C5B.656	NA
Y10G11A.36	NA
Y17G9A.53	NA
R05A10.70	NA
Y73F8A.412	NA
Y105C5B.782	NA
B0350.58	NA
B0564.12	NA
Y116A8C.175	NA
Y40H7A.47	NA
Y105C5A.396	NA
Y67A10A.86	NA
ZK180.16	NA
Y37A1A.36	NA
B0547.29	NA
Y73F8A.289	NA
Y9C9A.110	NA
H12I19.49	NA
T04B2.9	NA
Y73F8A.89	NA
Y57G11C.716	NA
H08M01.33	NA
F56F12.22	NA
C27H2.61	NA
B0273.17	NA
Y4C6A.8	NA
Y105C5B.117	NA
C31H1.68	NA
C24D10.38	NA
Y105C5B.727	NA
H12I19.50	NA
Y41E3.430	NA
Y105C5B.701	NA
Y67A10A.337	NA
Y57G11A.13	NA
AC7.28	NA
F28E10.8	NA
F22B3.20	NA
Y73F8A.425	NA
Y105C5A.242	NA
Y73B6BL.121	NA
Y51H4A.640	NA
R13H7.18	NA
Y51H4A.822	NA
Y105C5B.1234	NA
Y105C5A.1267	NA
C39H7.61	NA
Y41E3.301	NA
Y57G11C.243	NA
Y64G10A.102	NA
C47A4.56	NA
Y105C5B.628	NA
Y10G11A.58	NA
C05B10.14	NA
C49A9.28	NA
Y105C5A.646	NA
Y73F8A.1005	NA
C10G6.12	NA
C26C9.9	NA
Y51H4A.651	NA
W01B6.12	NA
Y41E3.63	NA
ZK381.51	NA
Y105C5A.593	NA
Y105C5A.1260	NA
Y55F3BR.14	NA
Y116A8C.397	NA
Y40C5A.7	NA
Y105C5A.348	NA
Y37A1A.123	NA
Y105C5B.992	NA
Y105C5B.290	NA
Y51H4A.746	NA
Y105C5A.726	NA
Y105C5B.718	NA
B0273.33	NA
T12E12.26	NA
Y73F8A.860	NA
C24D10.43	NA
Y116A8C.423	NA
F38H4.14	NA
LLC1.37	NA
C39H7.57	NA
C52D10.20	NA
K08B4.28	NA
R13A1.11	NA
Y57G11C.431	NA
Y105C5B.1039	NA
Y37A1B.65	NA
C05B10.7	NA
C42C1.17	NA
AC7.36	NA
T27E7.43	NA
Y39C12A.11	NA
Y73F8A.741	NA
T13A10.61	NA
Y51H4A.813	NA
C10G6.47	NA
C08G9.10	NA
Y105C5A.1206	NA
Y116A8C.189	NA
Y57G11A.167	NA
Y116A8A.19	NA
Y116A8A.104	NA
Y37A1A.44	NA
LLC1.30	NA
Y51H4A.647	NA
F27C8.9	NA
Y37A1A.12	NA
Y73F8A.406	NA
F55B11.40	NA
H12I19.60	NA
Y9C9A.56	NA
Y105C5A.187	NA
Y37A1B.169	NA
Y105C5B.814	NA
Y41E3.68	NA
M199.94	NA
Y57G11C.787	NA
Y17G9A.20	NA
F52B11.100	NA
Y51H4A.712	NA
Y105C5A.1129	NA
W03F8.54	NA
Y116A8C.182	NA
C01B10.32	NA
Y67A10A.316	NA
Y105C5B.456	NA
Y105C5B.1249	NA
Y37A1B.61	NA
Y51H4A.77	NA
C35D6.18	NA
Y41E3.295	NA
Y57G11A.128	NA
Y105C5A.798	NA
H06H21.30	NA
Y105C5A.908	NA
Y57G11A.144	NA
Y37E11AL.16	NA
Y37A1A.112	NA
C35D6.33	NA
K04D7.11	NA
Y57G11C.557	NA
Y73B6BL.107	NA
Y40H7A.46	NA
Y116A8C.445	NA
Y41E3.320	NA
AC7.14	NA
F26D12.79	NA
Y43D4A.35	NA
C46G7.41	NA
Y40H7A.226	NA
Y105C5A.142	NA
F55B11.123	NA
C08F11.58	NA
Y64G10A.181	NA
Y105C5A.619	NA
Y41E3.297	NA
Y57G11A.186	NA
T05A12.5	NA
F59B8.3	NA
Y57G11A.59	NA
C55C3.61	NA
AC7.58	NA
Y116A8C.396	NA
Y51H4A.754	NA
Y105C5A.472	NA
AC7.38	NA
Y57G11C.358	NA
T08B6.17	NA
E03H12.21	NA
C55C3.17	NA
Y73F8A.273	NA
Y37A1A.127	NA
Y73F8A.43	NA
M03D4.11	NA
C31H1.63	NA
B0513.81	NA
Y17G9A.10	NA
B0273.107	NA
Y73F8A.1113	NA
Y57G11C.299	NA
Y57G11C.598	NA
Y105C5B.404	NA
Y57G11C.545	NA
Y105C5B.149	NA
Y41E3.453	NA
Y57G11A.22	NA
Y57G11C.260	NA
F13G11.108	NA
Y73F8A.776	NA
T27E7.76	NA
C11D2.42	NA
Y57G11C.267	NA
M03D4.22	NA
ZK616.40	NA
Y105C5A.1175	NA
Y105C5A.967	NA
C11D2.23	NA
Y45F10D.79	NA
Y105C5B.509	NA
Y116A8C.90	NA
Y105C5A.305	NA
Y64G10A.189	NA
Y116A8A.151	NA
C08F11.87	NA
ZK180.13	NA
H25K10.56	NA
Y41E3.155	NA
H01G02.8	NA
LLC1.107	NA
Y51H4A.495	NA
Y105C5B.771	NA
ZK616.56	NA
C39H7.47	NA
Y51H4A.676	NA
C55C3.33	NA
C06G8.6	NA
Y64G10A.222	NA
Y116A8C.306	NA
H04M03.51	NA
LLC1.64	NA
C27H2.68	NA
T27E7.55	NA
Y105C5A.432	NA
Y57G11C.1000	NA
Y57G11C.946	NA
Y57G11C.903	NA
H25K10.99	NA
Y64G10A.161	NA
C31H1.38	NA
Y41E3.59	NA
C49A9.19	NA
Y105C5B.795	NA
Y57G11C.100	NA
Y105C5A.960	NA
Y41D4B.32	NA
Y105C5A.274	NA
C27H2.71	NA
Y105C5B.1160	NA
Y40H7A.305	NA
C09B9.37	NA
Y105C5A.668	NA
Y105C5A.1149	NA
Y64G10A.228	NA
Y116A8C.253	NA
C55C3.37	NA
B0350.16	NA
Y105C5B.1266	NA
Y57G11C.594	NA
Y57G11C.708	NA
B0547.22	NA
Y67A10A.43	NA
Y64G10A.149	NA
Y51H4A.341	NA
F41H10.16	NA
Y9C9A.87	NA
Y57G11A.73	NA
Y7A9C.20	NA
Y40H7A.67	NA
Y51H4A.247	NA
Y105C5A.688	NA
Y57G11C.721	NA
Y105C5B.135	NA
C46G7.96	NA
Y116A8B.78	NA
Y116A8A.135	NA
Y9C9A.59	NA
Y43D4A.144	NA
Y116A8C.246	NA
C52D10.43	NA
Y51H4A.447	NA
Y64G10A.280	NA
Y73F8A.232	NA
Y67A10A.17	NA
Y105C5B.768	NA
Y57G11A.136	NA
Y105C5A.75	NA
Y73F8A.549	NA
Y55F3BR.16	NA
H25K10.107	NA
Y116A8C.157	NA
Y57G11C.277	NA
Y37A1B.252	NA
Y59E9AL.31	NA
Y105C5A.272	NA
Y40H7A.37	NA
C29E6.16	NA
LLC1.46	NA
Y51H4A.440	NA
Y105C5A.706	NA
F55G1.18	NA
Y105C5A.57	NA
F26D12.34	NA
C46G7.46	NA
Y57G11A.37	NA
Y73B6BL.286	NA
K09E10.4	NA
Y37A1B.222	NA
Y73F8A.432	NA
Y51H4A.683	NA
Y43D4A.15	NA
C50F7.13	NA
C39H7.11	NA
Y37A1B.176	NA
C02B10.10	NA
Y69A2AR.33	NA
F08G5.12	NA
Y67A10A.167	NA
C09B9.49	NA
Y57G11C.728	NA
H25K10.17	NA
T08B6.55	NA
Y105C5B.874	NA
Y64G10A.308	NA
Y43D4A.86	NA
Y43D4A.152	NA
Y41E3.264	NA
Y105C5B.180	NA
Y73F8A.766	NA
C08F11.42	NA
C27H2.17	NA
Y116A8C.385	NA
Y41E3.394	NA
Y105C5B.306	NA
H12I19.12	NA
VY10G11R.22	NA
F38C2.40	NA
C55C3.46	NA
Y37A1B.45	NA
Y105C5B.841	NA
Y73F8A.70	NA
Y57G11B.71	NA
Y64G10A.112	NA
Y64G10A.263	NA
B0273.5	NA
B0273.12	NA
Y51H4A.274	NA
H12I19.107	NA
Y105C5B.1395	NA
Y116A8B.92	NA
C33D9.11	NA
Y59E9AL.22	NA
C09B9.70	NA
H32C10.57	NA
Y64G10A.65	NA
Y73B6BL.102	NA
Y57G11C.1062	NA
Y40C5A.16	NA
Y105C5B.1270	NA
Y105C5B.778	NA
Y57G11C.1005	NA
F52D4.24	NA
Y10G11A.79	NA
C45E5.43	NA
Y41E3.367	NA
Y105C5B.1356	NA
H25K10.51	NA
Y105C5A.803	NA
Y73F8A.490	NA
Y57G11A.21	NA
C52D10.100	NA
ZK381.58	NA
Y105C5B.101	NA
Y57G11C.59	NA
Y37A1B.82	NA
Y45F10D.139	NA
Y105C5B.1279	NA
F13G11.41	NA
Y73B6BR.16	NA
Y105C5A.680	NA
Y105C5B.1118	NA
Y116A8C.225	NA
T27E7.34	NA
H25K10.132	NA
Y105C5A.1196	NA
Y73F8A.331	NA
Y64G10A.233	NA
C08F11.23	NA
Y41E3.276	NA
Y116A8C.344	NA
R13H7.11	NA
Y105C5B.828	NA
Y67A10A.343	NA
B0273.69	NA
Y40H7A.188	NA
ZK550.10	NA
Y10G11A.86	NA
Y105C5B.821	NA
C46G7.37	NA
C31H1.23	NA
Y105C5A.1091	NA
C47A4.20	NA
Y73F8A.225	NA
Y105C5A.1220	NA
R09E10.15	NA
C02B10.21	NA
Y51H4A.787	NA
Y57G11C.228	NA
Y73B6BL.140	NA
H08M01.99	NA
H32C10.50	NA
Y45F10B.34	NA
C11D2.93	NA
Y57G11A.104	NA
Y57G11C.86	NA
Y105C5A.971	NA
Y116A8C.358	NA
Y73B6BL.54	NA
Y105C5A.539	NA
Y105C5A.359	NA
Y105C5A.782	NA
Y57G11B.178	NA
F36H12.28	NA
Y4C6B.92	NA
R05G6.17	NA
Y105C5B.128	NA
B0547.20	NA
H09I01.4	NA
C07G1.14	NA
Y57G11C.492	NA
Y4C6B.99	NA
Y73F8A.697	NA
Y57G11C.681	NA
Y57G11C.569	NA
F38C2.93	NA
F36H12.39	NA
R05A10.60	NA
Y105C5B.41	NA
Y105C5B.502	NA
Y57G11B.116	NA
Y57G11C.1097	NA
Y73F8A.553	NA
Y105C5B.1015	NA
K02B2.11	NA
E03H12.18	NA
R13.9	NA
T19E7.17	NA
T12G3.10	NA
B0478.5	NA
Y57G11C.750	NA
F44E8.26	NA
Y116A8B.54	NA
Y105C5B.490	NA
Y41E3.346	NA
Y57G11A.9	NA
Y37A1B.151	NA
Y40H7A.30	NA
Y7A9A.53	NA
M03D4.18	NA
Y73F8A.757	NA
Y105C5A.702	NA
Y51H4A.892	NA
Y105C5A.676	NA
Y69A2AR.36	NA
F07C6.5	NA
Y73B6BL.46	NA
ZK897.4	NA
F42C5.12	NA
K09B11.15	NA
F38E11.11	NA
R13H9.7	NA
C35D6.7	NA
Y57G11C.35	NA
Y57G11C.55	NA
C33A12.22	NA
C05G6.6	NA
K09B11.14	NA
ZK354.12	NA
T20D3.12	NA
K09B11.13	NA
T08B6.62	NA
T20D3.13	NA
Y17G9A.85	NA
C05G6.4	NA
C53D6.12	NA
F38E11.10	NA
C35D6.6	NA
ZK897.3	NA
F36H12.19	NA
Y45F10B.20	NA
Y45F10B.19	NA
K09B11.12	NA
C53B4.9	NA
K09B11.11	NA
F23B2.14	NA
ZK897.2	NA
C53D6.16	NA
F23B2.15	NA
K09B11.16	NA
T08B6.64	NA
T19E7.29	NA
F20D12.10	NA
Y66H1B.6	NA
W03B1.17	NA
Y73B6A.15	NA
Y38F2AR.14	NA
C01B10.48	NA
F11A10.9	NA
Y54G2A.74	NA
Y71G10AR.5	NA
Y55F3BL.5	NA
Y105C5B.1419	NA
C26B2.14	NA
Y43B11AR.7	NA
F38E11.14	NA
Y24D9A.9	NA
C10C6.8	NA
Y116A8C.50	NA
Y24D9A.10	NA
R08C7.19	NA
Y41D4B.36	NA
Y41E3.464	NA
C55F2.3	NA
Y73B6A.14	NA
C28D4.17	NA
F26D10.24	NA
T26A8.6	NA
Y51H4A.940	NA
C06E7.95	NA
H09I01.2	NA
F28D1.13	NA
K08F11.8	NA
F12F6.11	NA
K11H12.12	NA
K04D7.17	NA
K11H12.13	NA
M7.15	NA
Y67A10A.14	NA
Y105C5A.1283	NA
F35H10.12	NA
M03D4.78	NA
C33A12.21	NA
D2096.14	NA
ZC410.9	NA
F56A11.14	NA
JC8.15	NA
Y55F3BR.9	NA
Y77E11A.21	NA
Y57G11C.1145	NA
ZK185.9	NA
C17H12.36	NA
Y73F8A.1175	NA
D1046.6	NA
Y11D7A.22	NA
F32E10.10	NA
Y76B12C.11	NA
C46C2.8	NA
Y55F3AM.23	NA
ZK1251.14	NA
Y45F10B.16	NA
Y57G11C.53	NA
Y55F3AM.16	NA
F36H1.8	NA
T07A9.17	NA
F36H12.64	NA
T11G6.10	NA
T23F6.6	NA
Y73B6A.7	NA
T21D12.13	NA
Y51H4A.34	NA
T12E12.7	NA
ZK593.10	NA
T19E7.28	NA
B0035.17	NA
Y55F3AM.19	NA
W08D2.14	NA
C07B3.1	NA
Y41E3.214	NA
Y40H7A.12	NA
F13H10.7	NA
Y55F3AM.17	NA
Y38F2AR.22	NA
Y116A8C.464	NA
T12E12.8	NA
C29E6.7	NA
F36A4.16	NA
Y51H4A.402	NA
C28D4.16	NA
F42G8.17	NA
C46A5.10	NA
C06A6.6	NA
Y55F3AM.18	NA
Y37A1B.16	NA
Y55F3AM.20	NA
Y67D8A.4	NA
F36H1.7	NA
Y64G10A.14	NA
R08C7.14	NA
T28F3.10	NA
T26C12.5	NA
ZK593.12	NA
ZK218.17	NA
Y102A5D.7	NA
Y102A5D.10	NA
T27C5.18	NA
ZK218.12	NA
ZK218.16	NA
ZK218.19	NA
Y102A5D.11	NA
